,date,volcano,clear_1,clear_2,clear_3,clear_4,clear_5,clear_6,clear_7,clear_8
1175,2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,2022-11-13,0.0,0.0,0.0,0.0,2.8827307119172474e-07,-3.2259713123039546e-08,-1.6629859089789534e-07,0.0,0.0
1177,2022-11-14,0.0,0.0,0.0,0.0,0.0,-6.255652351683239e-08,0.0,0.0,0.0
1178,2022-11-15,3.223332498691889e-07,1.8340894314405887e-07,1.1701844826461638e-08,-1.0786595083800421e-07,6.152292826300254e-07,-7.527385150751797e-07,5.893986099181348e-07,2.620215866500075e-07,-1.617658966779345e-07
1179,2022-11-16,1.3464230050885817e-06,4.968665052729193e-07,5.899569259781856e-07,4.299151896702824e-07,8.802940669738746e-07,-3.662470646759175e-07,-6.986708172007638e-07,-3.281235478880262e-07,-7.72350119859766e-07
1180,2022-11-18,9.860992378207811e-08,5.285081101646938e-07,4.629463887795282e-07,1.4858551367069595e-07,-5.369809485955557e-08,-1.4687796010548482e-06,1.2322544762355392e-07,-5.844854058523197e-07,1.3536005383230076e-07
1181,2022-11-19,0.0,1.0621566737256671e-08,0.0,0.0,1.4514216672978364e-07,-4.114480134376208e-08,-1.600546397639846e-07,2.867514226068124e-08,1.587244824463596e-08
1182,2022-11-20,4.041753527417313e-06,2.2251217615121277e-06,7.676269433432026e-07,-3.364216638601647e-07,-1.2975871186426957e-06,-1.3774841818303685e-06,1.521760623290902e-06,1.7223450754499936e-07,2.897145577662741e-06
1183,2022-11-21,4.474373326956993e-06,8.882387305675365e-07,-7.890392907938804e-07,-3.210239754025679e-07,1.3078966958346427e-06,-2.981860518502799e-07,5.125345410306181e-07,6.002348413858272e-07,-2.991109226968547e-07
1184,2022-11-22,2.3675204374740133e-06,2.944520929304417e-07,2.4701751044631237e-07,-6.02943714511639e-07,-1.932484963163006e-07,6.397733613994205e-07,2.5886086518767115e-07,-1.160432134383882e-06,1.1281721867817396e-07
1185,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,2022-11-24,1.7337700910502463e-06,-2.6856298518396216e-07,2.0308773684973858e-07,-1.0869825217696416e-07,8.22416836854245e-07,1.3950066204415634e-06,7.053888140262643e-08,7.234180543491675e-07,5.836814693793713e-07
1187,2022-11-25,5.423990501185472e-07,-3.0003980100445915e-07,-6.159248755466251e-07,-1.9499759673635708e-07,-1.439523060753345e-07,3.61530503312224e-08,-5.216866156843025e-07,-3.8778625821578316e-07,-4.212407702652854e-07
1188,2022-11-26,4.014548267150531e-06,3.3886155392792716e-07,2.682949116206146e-07,5.5963209888432175e-06,6.82873746882251e-07,-2.665032070581219e-07,4.885452540293045e-07,-2.3517348779478198e-07,3.0855332511237066e-07
1189,2022-11-27,2.7691626200976316e-06,-2.3806141058457797e-08,3.531453174332455e-08,2.1964090137771564e-06,-8.884290991773014e-08,3.504231358419929e-07,5.052045253250981e-07,-2.3960629391694965e-07,2.1979570874464116e-07
1190,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,2022-11-29,0.0,0.0,8.00845725734689e-07,0.0,-3.7739752656307246e-07,2.5151266527245753e-06,-3.2046557407738874e-08,1.6951967154454906e-06,-4.497247019230599e-08
1192,2022-11-30,1.109473487304058e-06,-9.983975814975565e-07,-4.824719326279592e-07,-1.9536176409928885e-07,-3.1035940484258617e-09,-2.2177812297741184e-07,4.3741468402913597e-07,-4.4165119561512256e-08,1.0882403955747577e-07
1193,2022-12-01,2.6478905965632293e-06,1.1931481367355445e-06,7.470115974683722e-07,1.8008081781317742e-07,3.912002739525633e-06,2.857834715541685e-06,-1.0119995152990668e-07,1.0729667110354058e-06,3.4759858635879937e-07
1194,2022-12-02,-4.078310382737982e-07,-7.737894947013046e-08,2.6194291535830416e-07,-4.603659533586324e-07,-2.428024288292363e-07,2.1326831411982994e-09,-3.299034645465326e-08,5.690910143130168e-08,-3.7177869671722874e-07
1195,2022-12-04,6.875862368360686e-07,1.7253792350402364e-07,-3.7458468682416424e-07,-2.0785620336027932e-08,-1.6748193729654304e-06,4.5374508772511035e-07,1.082281414710451e-06,9.121025641434244e-07,4.232142600812949e-07
1196,2022-12-05,-1.9377733195824476e-08,-1.4512353097018149e-08,0.0,0.0,9.591620937499101e-07,2.231007272257557e-07,-1.113007712660874e-07,6.260668214963516e-07,1.423618556373185e-07
1197,2022-12-06,5.23787150541466e-07,-1.29787082414623e-07,3.4368090950920305e-07,-1.3380096675064124e-07,1.5007892670837464e-06,5.148247055331012e-07,-6.819233817623171e-07,8.846963055475499e-07,6.042582185727952e-07
1198,2022-12-07,0.0,0.0,0.0,0.0,1.3923776975843793e-07,-2.174753888084524e-07,0.0,-2.2834041146779782e-07,0.0
1199,2022-12-08,0.0,0.0,0.0,4.748804460774636e-09,-5.315585553944402e-07,-3.475977621292259e-07,-1.2528856530025223e-07,1.3840730161973624e-07,0.0
1200,2022-12-09,0.0,1.1031374924641568e-07,7.756499371680547e-07,3.692598227189592e-08,0.0,0.0,1.1838110367534682e-06,0.0,0.0
1201,2022-12-10,-8.815618457447272e-07,5.716210438322378e-08,1.5016346424090443e-06,-3.550038485400364e-08,4.2883479522970447e-07,1.2878301731689135e-06,5.688232818101824e-07,2.0699550518088472e-08,5.078838967165211e-07
1202,2022-12-11,-1.2326877296686689e-08,-5.538337291000062e-07,4.385560359310148e-08,3.4018750039166434e-09,-2.993904217873933e-07,3.878840573179332e-07,5.178952022788508e-08,1.3456062220029708e-07,7.632029230819626e-09
1203,2022-12-12,2.382196555572591e-07,3.261442782509505e-10,0.0,-2.7544540870394485e-08,-4.6834651357130497e-07,-1.034418687595462e-06,2.910448984039249e-07,3.525101703871769e-07,-2.1958528861887316e-07
1204,2022-12-13,5.90422303048399e-07,-1.2669334026327306e-08,-6.9175829509049436e-09,1.1957163792430947e-07,3.245216717573385e-08,-2.3234622403833782e-07,-2.2698313273394888e-07,-7.207677299447823e-07,-2.7722904860638664e-07
1205,2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,2022-12-15,-1.3100442686209135e-07,-5.214648126639077e-07,-6.57541022519581e-07,1.3004394361360028e-07,4.68659322905296e-07,1.480467517467332e-07,-9.868068673313246e-07,-5.621218406304251e-07,2.314834546268685e-06
1207,2022-12-16,3.557799573172815e-06,3.2295972687279573e-06,1.2134378266637214e-06,5.29800809090375e-06,2.1451097609315184e-07,3.7922532669654174e-08,2.002936071221484e-06,-3.9011521835163876e-07,4.7085785581657547e-07
1208,2022-12-17,3.000859294388647e-07,-1.2810311318389722e-06,-2.8818092800975137e-07,-3.6225625876795675e-07,-1.6469267904994922e-07,1.3486753687175224e-06,-2.3373094393264182e-07,-1.2459344134185812e-07,9.195637744596752e-07
1209,2022-12-18,1.072688519343501e-06,-1.4990343970566755e-06,6.138842678637957e-08,1.5316355472805299e-07,3.292654810138629e-06,-5.975686576675798e-07,-1.0666213938748115e-06,-1.250692548637744e-06,-2.5222327622032026e-06
1210,2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,2022-12-20,2.4069524329206615e-07,2.6419857590553875e-07,0.0,0.0,1.334670059804921e-06,-3.29735115656149e-07,7.800546768521599e-07,7.834955795260612e-07,0.0
1212,2022-12-21,1.3750605099005497e-08,-6.543365316247218e-07,-1.2549365635550203e-07,0.0,-6.987185230400428e-08,2.2323035864246776e-07,-2.8981128252780763e-07,5.764143224951113e-07,-1.2910306601554566e-08
1213,2022-12-22,2.951500199799284e-08,4.0706868276174646e-07,4.4089560446991527e-07,-2.2189574622188957e-08,-1.2524523640422558e-08,2.721099567892793e-09,-3.0551268537237775e-07,-1.3467242876430419e-09,-7.802302803838757e-09
1214,2022-12-24,1.2487307685660198e-06,2.030866880886606e-06,8.550205166102387e-08,2.1342776790334028e-07,3.056178172755608e-07,-7.26109078641457e-07,4.295249880215124e-07,-6.93672973284265e-07,-4.5510802237913595e-07
1215,2022-12-25,0.0,-8.773568538344989e-07,4.83431279008073e-07,2.1956278573043164e-08,0.0,0.0,6.985135883041949e-07,0.0,0.0
1216,2022-12-26,7.410731228674194e-08,2.476965050846047e-07,3.4897908562925295e-07,6.731990964681245e-09,-4.413229248712014e-07,5.711382300432888e-07,6.013473807797709e-08,1.57537863287871e-06,0.0
1217,2022-12-27,-3.89394529065612e-07,-4.260727450855484e-07,-3.5331498793311766e-07,-2.1634863855979347e-07,-9.42667611525394e-07,7.53714459733601e-07,9.568052519171033e-07,4.3884622868972656e-07,4.3343877109691675e-07
1218,2022-12-28,4.937874109600671e-06,3.5169005059287883e-06,2.526569232941256e-06,2.9250650186440907e-06,1.4762654245714657e-06,6.923560817995167e-07,3.21684819937218e-06,1.2048682265231037e-06,4.467127382667968e-06
1219,2022-12-29,2.446549387968844e-06,9.129606723945471e-07,6.735447186656529e-07,-6.67595372760843e-07,4.95246581522224e-07,-4.0858090244455525e-08,1.198535301227821e-06,-7.584826988704663e-08,6.379684691637522e-06
1220,2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,2022-12-31,1.4402627357412712e-06,9.993146754538884e-09,7.355870366154704e-07,5.839864343215595e-07,3.836732673789811e-07,3.857238368709659e-07,7.395635179818782e-07,-1.394926698594645e-07,-1.0970807551302642e-07
1222,2023-01-01,-8.574683363349322e-08,-1.5299373501420632e-07,1.077456772691221e-07,7.72582495756069e-08,1.5853581203373324e-07,1.256782011793689e-09,-3.8154635717546626e-07,-3.975651807763825e-08,2.283858968610275e-08
1223,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,-2.465555226649485e-08,-1.5770783790003406e-08,-7.344526409269747e-08
1224,2023-01-03,3.4166541809099726e-06,1.9030869680136675e-06,7.469333809240197e-07,-1.9694468278430577e-07,1.5033200497782673e-06,-1.3009453141421545e-06,2.4548926376155578e-06,4.998721578886034e-07,3.880673830281012e-06
1225,2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,2023-01-05,8.968273732534726e-07,4.606562242770451e-08,9.16944088658056e-07,5.525591291188903e-07,2.6388068619098703e-08,7.227656055874832e-07,-8.098098192022007e-08,-5.2407184369940296e-08,-2.9977472877362743e-06
1227,2023-01-06,9.804399496715632e-07,3.651784936664626e-07,1.9961990460615198e-07,-8.280275665129011e-08,4.67848678908922e-07,4.241526241344218e-08,2.1731545984948752e-07,5.29445685515384e-07,2.4459475866933644e-07
1228,2023-01-07,-2.27233215355227e-07,4.27291723781309e-07,1.2542431022666278e-06,2.2308650926561313e-08,4.140293583532184e-07,4.431637634638719e-08,-1.4277382831551222e-07,6.876253451082448e-07,3.7100711836046685e-08
1229,2023-01-08,1.2927504258186673e-06,-1.206070407988591e-07,1.3809462870995048e-06,9.261309514840832e-07,6.207807246028096e-07,7.336899421339638e-10,4.4696918166664545e-07,-3.680238478409592e-07,1.0788745612444472e-06
1230,2023-01-09,6.72587418648618e-07,2.0927410560034332e-07,-5.3728367532812626e-08,7.51023208067636e-07,1.8447447018843377e-06,5.399488713919709e-07,1.4755580650671618e-06,8.85457893673447e-07,2.060364989731056e-09
1231,2023-01-10,8.600665069025126e-07,2.3587494979437906e-06,-1.5860481994423026e-07,1.6800262301330804e-06,-3.4728864193311892e-06,-1.7651694861342548e-06,4.06574613975863e-08,-3.3621654438320547e-06,-2.2151003520320955e-07
1232,2023-01-11,2.4155394839908695e-06,-2.2031049695669935e-07,2.8230547854946053e-07,5.507169476004492e-07,-1.0959860929915521e-07,4.293973745461699e-07,2.495411024483474e-07,1.3614029512609704e-06,6.933639724593377e-07
1233,2023-01-12,3.6116048249823507e-06,1.6048047655203845e-06,4.563811728530709e-07,1.408317189088848e-06,-1.9427497477408906e-07,3.602841331939999e-07,6.28221300758014e-07,-5.3159048718498525e-08,3.231797791158897e-06
1234,2023-01-13,5.720792159991106e-06,7.573165134999726e-07,8.611120705381836e-08,-1.6571171101986693e-07,3.5409368592809187e-07,-1.802018516627868e-07,4.521201901752647e-07,-1.2313452657508606e-07,3.6458779959502863e-06
1235,2023-01-14,2.25785674956569e-06,2.9916921562289644e-07,-1.9382133586987038e-07,1.2805159599338367e-07,-2.6063503355544526e-07,7.816053084752639e-07,1.2155007880210178e-06,5.706554588869039e-07,9.8816506977073e-08
1236,2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,2023-01-16,-3.9888328728920897e-07,5.966576850369165e-07,-3.584041508020164e-08,7.928637160148355e-07,4.439776830622577e-07,0.0,-6.975120214747221e-08,-9.25678932617302e-07,-1.2120692645112285e-06
1238,2023-01-17,-8.563972642150475e-09,4.5296050643628405e-07,1.2179485509022925e-07,2.6314225465284835e-08,-4.677685581100377e-07,-1.1600526761412766e-07,-3.8945654523558915e-07,9.229999875515205e-08,-2.493897852673399e-07
1239,2023-01-18,2.1452660803333856e-06,3.065305520522088e-07,-9.690368329984267e-08,-7.246784434755682e-07,-6.872380886591145e-09,-1.7703982280181663e-07,6.102090992499143e-07,-7.06470416389493e-07,6.811043249399518e-07
1240,2023-01-19,-6.392730824700266e-07,-7.756959234939131e-07,-6.424388061532227e-07,-2.8137171170783404e-07,-5.717024009754823e-07,1.7369430338476377e-08,-6.51407958685013e-07,-4.340795101143158e-07,-1.075965315067151e-06
1241,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,2023-01-21,5.3259274324091166e-08,3.951073779262515e-07,3.808861137599706e-08,0.0,-5.519274992593637e-08,-6.210148484342426e-08,1.069061227099155e-06,2.3739728760574508e-07,8.13482301964541e-07
1243,2023-01-22,7.701127628934046e-07,1.9727471567421162e-07,5.897074402128055e-07,-1.0502913738719144e-07,7.396014325422584e-07,1.1114460818362204e-07,4.925558982904477e-07,5.990526688037789e-07,2.4886185201467015e-07
1244,2023-01-23,4.99496195516258e-07,2.582602292022784e-07,-4.424518067480676e-07,-1.3870530324311403e-07,3.223423448162066e-07,2.0407618706030917e-07,4.7597222874173895e-07,-1.0850284581920278e-07,4.353136660029122e-07
1245,2023-01-24,1.9822211925202282e-06,-4.5164593842628165e-08,1.5066342484715278e-06,3.0687712637700315e-07,2.0529486732812074e-07,1.142897417594213e-06,3.8483236153297185e-07,7.955186447361484e-07,5.212784230934631e-07
1246,2023-01-25,1.4804193142481381e-06,2.2925657106043218e-07,-1.0617512913313476e-07,-3.6430756722438673e-07,7.494857641177077e-07,1.4307502169685904e-06,1.381751530971087e-06,-2.631361439853208e-07,-7.49761639440294e-08
1247,2023-01-26,0.0,2.0571526420098962e-06,-1.0495003266441927e-07,-1.0167775599256856e-07,0.0,0.0,-3.372755088548729e-07,0.0,0.0
1248,2023-01-27,6.003502903695335e-07,8.245397680184396e-07,-4.272800424587331e-07,-1.5168316735980625e-07,-7.962020731611119e-07,1.0189193062615232e-06,-1.0910815007036945e-07,-3.7355232507252367e-07,4.816366754312185e-07
1249,2023-01-28,1.3110033250995912e-05,2.777227905426116e-07,2.4692469651199644e-06,2.436529712213087e-06,2.257745109091047e-06,-1.157114510874635e-07,6.866637249913765e-07,3.1701677727369315e-08,7.714222078902822e-07
1250,2023-01-29,1.3962054481453379e-06,8.116626304399688e-07,1.2486361811170354e-06,1.4986167116148863e-06,7.060909013034689e-08,4.883966084889835e-07,-3.2248607340079616e-07,-4.6549777721338614e-07,-1.5793521868090465e-07
1251,2023-01-30,2.520484713386395e-06,1.19542022503083e-07,9.492731578575331e-07,2.3757461065088137e-07,1.846414754425041e-08,6.63911350784474e-07,1.6182384570129216e-06,2.2573198066311306e-07,5.699870371245197e-07
1252,2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,2023-02-01,4.5111931967767305e-07,1.0656481208570767e-06,9.246675745089306e-07,-1.5994289981335896e-07,-6.034829880263715e-07,1.8497386236049351e-06,6.794186901970534e-07,-1.2319375741753902e-07,6.096609581618395e-07
1254,2023-02-02,2.364104830121505e-06,3.8493192278110655e-07,1.4398602843357367e-06,-3.7901483551650017e-07,-7.80116504728312e-09,8.384267857763916e-08,5.674968406310654e-07,-1.0910399339536525e-07,2.450434976708493e-06
1255,2023-02-03,1.4703325224019181e-09,1.4162604884404573e-06,-4.2173385850219347e-07,1.317268925049575e-07,-4.3610501165858295e-07,-3.894118094649457e-07,5.533101443688793e-07,2.7117090439787717e-07,3.0420937946473714e-07
1256,2023-02-04,2.4728024072828703e-06,1.969806817214703e-06,9.397415965395339e-07,4.037410121782159e-07,1.7926758744124527e-07,-3.777705614993465e-07,1.2219202289998066e-06,-2.8136631158304226e-07,4.0396710687673476e-07
1257,2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2023-02-06,1.984065193028073e-06,7.990105359567679e-07,3.7161635990656805e-09,1.1781523880927125e-06,9.621085439448507e-08,-3.280375153735804e-07,1.4850544403088861e-06,-6.949969844072257e-08,2.262139332742663e-06
1259,2023-02-07,8.989341040432919e-07,6.502451554979416e-08,7.383774232039286e-07,1.3210122062901064e-07,7.220525048978743e-07,-3.019579821739171e-07,4.341395651863422e-07,-8.43912104642186e-08,-1.3949431831861148e-07
1260,2023-02-08,2.0458301150938496e-06,1.1194483562348978e-07,9.683665211923653e-07,1.0092204547618167e-06,1.1354964044585358e-06,2.8038057280355133e-06,-2.5475549136899645e-07,-2.0486062624058832e-07,7.718310826021479e-07
1261,2023-02-09,1.5343672430390143e-06,2.494391253549111e-07,9.480766749447866e-08,-2.347024690152466e-07,2.8383621497596323e-07,5.566107574850321e-07,8.943807472405751e-08,-6.631410087720724e-07,7.959430803339274e-08
1262,2023-02-10,2.015388417930808e-06,1.6444842287910433e-07,4.114925786780077e-07,-6.051443790511257e-08,-1.0280316331545691e-07,5.97938594637526e-07,7.353804107879114e-07,-4.746883064399299e-07,-6.381869184224342e-07
1263,2023-02-11,0.0,1.9077417618973413e-06,-2.961102154586115e-07,1.0511338359719957e-06,0.0,0.0,3.0878136385581456e-06,0.0,0.0
1264,2023-02-12,0.0,0.0,0.0,0.0,-1.5024730259938224e-07,0.0,0.0,0.0,0.0
1265,2023-02-13,0.0,0.0,0.0,0.0,1.970538932027921e-08,4.1959611962738563e-07,9.093329822462692e-08,1.4072041949475533e-06,7.138447699617245e-08
1266,2023-02-14,0.0,0.0,0.0,0.0,1.8650757738214452e-07,-1.5310396861423214e-07,6.850347844533644e-09,-2.4913997975772872e-08,-2.4667039610903885e-07
1267,2023-02-15,2.6141030957660405e-06,-2.360502371345774e-08,0.0,8.814707541660027e-08,-5.207131721363112e-07,-1.1589258974709082e-07,3.4766793532980955e-07,-3.693186645392643e-09,6.051167815712688e-07
1268,2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,2023-02-17,-1.69771809055419e-07,-6.371234917423862e-07,3.295608905773406e-07,-1.3647080550072133e-06,-1.1832936763767066e-07,-2.3866787159931846e-06,-1.137751837632095e-06,-2.5963804546336178e-06,-4.8987839562641966e-08
1270,2023-02-18,2.993614543811418e-06,-3.5295761335873976e-07,-1.4265725667428342e-07,3.857553565467242e-07,1.5271830022811628e-07,1.5576266605421552e-06,2.4765913622104563e-06,1.3470021258399356e-06,1.2214404705446213e-06
1271,2023-02-19,9.642137683840701e-07,3.6043948625774647e-07,3.3795413401094265e-07,-1.0484171042435264e-07,-1.3314421209997818e-07,6.049916123629373e-07,1.2636612609639997e-06,-1.1975356528637349e-06,1.7758857495664415e-07
1272,2023-02-20,3.1734209642308997e-06,9.292103300140298e-07,7.148710210458376e-07,-6.22095569724479e-07,4.444187311491987e-07,1.2453614317564643e-06,-4.347140816207684e-07,-6.593971875190618e-07,8.095184966805391e-07
1273,2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,2023-02-22,1.7404676100341021e-06,4.860616513724381e-07,1.2979558761117005e-08,4.6777253714935796e-07,-7.486692084057722e-07,-7.849156986594608e-07,-7.017506504780613e-07,-4.4896478357259184e-07,1.203933265969681e-06
1275,2023-02-23,5.9710382629418746e-06,4.845043690693274e-07,3.3962330689973896e-06,4.4271135379858606e-07,-2.0620436771423556e-06,-8.521143968209799e-07,2.2898834686202463e-06,5.311740665092657e-07,1.4688015426145284e-06
1276,2023-02-24,8.263970698862977e-07,6.625066362175858e-07,2.076273197815226e-08,2.302784167795835e-07,1.4291313163994346e-06,2.5901314870679926e-07,2.9606502494061715e-07,-4.0217048535851063e-07,-3.924876779137776e-08
1277,2023-02-25,7.79602942202473e-08,5.591783036607012e-08,-3.244528912205169e-08,0.0,-4.03100017365432e-07,-3.6530903457787645e-07,-9.90728835859045e-07,7.440762033184001e-07,-2.155585043794872e-08
1278,2023-02-27,-9.365618502954476e-09,3.138248132472654e-07,1.6456483535876032e-06,6.060883492864377e-07,0.0,0.0,1.5839781326576485e-06,0.0,0.0
1279,2023-02-28,1.1115140523543232e-06,-3.606107839004835e-07,-4.992953108740039e-07,-1.3978670665437676e-07,-1.0647455610524048e-06,5.548085368900502e-07,-7.051097554722219e-07,-7.947078302095179e-07,-9.274467061004543e-08
1280,2023-03-01,1.1448088343968266e-06,-4.84808367673395e-07,2.30198242689994e-08,1.9131164208374685e-07,1.6195317584788427e-06,1.0010210189648205e-06,3.744723926502047e-07,-6.505298415504512e-07,3.106101189587207e-07
1281,2023-03-02,2.002984956561704e-06,1.7533483287479612e-07,-6.776616601200658e-07,-1.31170804706926e-06,-3.669118768812041e-07,-1.1556179515537224e-06,4.154465784722561e-07,-5.639919891109457e-07,2.1197822661633836e-06
1282,2023-03-03,8.544420211364923e-07,1.0323783499188721e-06,6.488240273938572e-07,2.290271936544741e-07,4.302467573324975e-07,-1.9097736014828115e-07,9.599853001418523e-07,-2.0739587114348979e-07,1.0286601792586225e-07
1283,2023-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2023-03-05,-2.0594437444287905e-07,-3.1679564527209436e-10,-2.660145810295944e-07,2.0105841258555301e-07,-3.701636899222649e-07,-1.241419454345305e-06,3.9596940837327566e-07,2.6797789587362786e-07,-5.411304186964117e-07
1285,2023-03-06,0.0,0.0,0.0,0.0,6.010622399799104e-08,-2.2004194022429147e-07,0.0,-2.5952709847842925e-07,-2.6851472156863565e-08
1286,2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.215793521529122e-07,-1.1445454362046803e-07
1287,2023-03-08,0.0,0.0,0.0,0.0,1.665508619907996e-07,1.7366183158173953e-07,0.0,3.955552330126011e-09,0.0
1288,2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,2023-03-10,-2.477017460478237e-06,-4.0747417529019003e-07,-6.689278961857781e-07,-1.0536082299950067e-06,-7.868454190429475e-07,-2.6855964279093314e-06,-3.330605125029251e-07,-1.3638816653838148e-06,-3.1180989026324823e-06
1290,2023-03-11,-6.897452209386756e-08,0.0,0.0,1.8492440290174272e-07,1.3511743190974812e-07,-7.426180559377826e-07,3.8664973089908017e-07,-3.448865015798219e-07,2.775646805730503e-07
1291,2023-03-12,0.0,0.0,0.0,1.7057843137990858e-08,-6.584029392797675e-07,-4.391693053662493e-08,0.0,0.0,0.0
1292,2023-03-13,7.848964855838858e-07,1.8345285468512884e-07,1.8610639074267965e-07,9.105351495009018e-08,1.3415567536867457e-06,-4.561728133012366e-07,1.104166926779726e-06,-2.428274683552445e-07,1.2383348746425327e-07
1293,2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,2023-03-16,0.0,0.0,0.0,0.0,5.597934915613223e-08,0.0,0.0,0.0,0.0
1295,2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,2023-03-18,-1.3982512925281299e-08,-2.6999481406164705e-07,-6.298683530303606e-08,-5.7440669998243266e-09,-1.1446707759432684e-07,-9.000402911851779e-08,-2.8469165158639953e-07,-3.439688782691519e-07,-2.80959056908614e-07
1297,2023-03-19,1.7955810562853003e-06,5.752918355028669e-07,1.5540295805749338e-07,-7.844884919450124e-08,-1.5983921741735685e-08,2.0280010630813194e-06,7.393682608380914e-07,6.875717417642591e-07,-3.6433030459193105e-07
1298,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,2023-03-21,0.0,9.332601962341869e-07,4.0573172555014025e-07,-8.107678581836808e-07,4.1556255325758684e-08,0.0,2.744209552929533e-07,0.0,0.0
1300,2023-03-22,4.444757450983161e-06,-1.010786036204081e-06,-8.271109663837706e-08,-1.0269365020576515e-06,-2.448869736326742e-06,9.513593681731436e-07,-6.763502256035281e-07,2.9128369760655914e-07,3.5792476182905375e-07
1301,2023-03-23,8.930971944209887e-07,-1.8140007114197942e-06,6.47215529170353e-07,1.578546061864472e-06,-4.5590800823447353e-07,-8.64774563069659e-07,1.0809571904246695e-06,-2.4485379412908514e-07,-1.2649674090425833e-06
1302,2023-03-24,5.436025958260871e-07,-3.5552997701415734e-07,2.023751619617542e-07,-6.420994509426237e-07,-2.626877062539279e-07,-2.823330191858986e-07,5.699177449969284e-07,5.951329171693942e-07,-5.452196205624205e-07
1303,2023-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,2023-03-26,3.384300498510129e-06,1.9330932445882354e-06,1.3975973160995636e-06,2.7493438210512977e-06,-5.628047574646189e-07,7.08402069449221e-07,6.351024808282091e-07,-1.0398051699667121e-06,1.827187077196868e-07
1305,2023-03-27,1.2410973795340396e-06,-1.5192030389243882e-07,-4.94267382578073e-08,3.6284600923863763e-07,6.59895363241958e-07,-1.749019133967522e-07,2.6915856210507627e-07,-3.436269366829947e-07,7.894374789430003e-07
1306,2023-03-28,-3.3123324527650766e-08,-1.1081728246153943e-07,-1.0055555321741849e-07,0.0,1.9628865288723318e-07,3.0687695584674657e-07,3.1480200846090156e-07,2.5413525506223777e-08,0.0
1307,2023-03-29,-4.2572310121613555e-07,-1.3370312217375613e-06,-2.0238671538663766e-07,-6.205271461112716e-07,1.5957034520397428e-06,1.2600969512277516e-07,2.347208720721028e-07,-3.407414794764918e-07,-9.948851698027283e-08
1308,2023-03-31,7.762869813632278e-07,-5.402797000897408e-07,-1.8966374000228825e-06,-5.612252493847336e-07,0.0,0.0,4.07915376854362e-06,0.0,0.0
1309,2023-04-01,3.3440244351368165e-08,0.0,0.0,0.0,1.380744038215198e-06,1.7733609070091916e-07,0.0,-2.2250683073821165e-08,0.0
1310,2023-04-02,-2.2086564399614872e-07,-5.1511534593373653e-08,-1.8922117206443545e-09,3.558231185252225e-07,-1.0197027933145364e-07,2.9530539791267074e-07,-1.9561969111236976e-07,-6.314085680969583e-07,6.719291434365005e-08
1311,2023-04-03,1.5789324834258878e-06,4.064855474439355e-08,2.2488345052806835e-07,3.3336700511199524e-08,1.2190039910819905e-07,2.8092306365579134e-06,-1.1793649719038513e-06,2.558346920977783e-07,-1.3758444765699096e-06
1312,2023-04-04,-7.882830459493562e-07,1.6401266123011737e-07,4.5079616484144935e-08,2.047642283287132e-06,1.480810624343576e-06,-1.3021571021454292e-07,-1.2355834542177035e-06,1.70645311214912e-08,5.811265282318345e-07
1313,2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,2023-04-06,1.2003950189409807e-07,-5.156465476829908e-07,0.0,5.814619044031133e-07,3.4525905903137755e-06,2.1857645151612815e-06,-5.296461154102872e-07,1.1812090860985336e-06,4.374414572794194e-07
